text,label
امبلا هيدي صورة منيحة كتير ع القليلة ان شفتا ع لحقيقة لكن للاسف هيدي صورة قديمة هالوقت ماتشوفا هيك نشالله ترجع ليمن متل لاول يارب,Irrelevant
عندك حق ربنا يسعد مساك نيرمين,Irrelevant
الديكتاتور بشار الأسد يتعمد قصف المشافي والمدارس في إدلب شمالي غرب سوريا على دول العالم الحر التدخل لوقف هذه الجرائم بحق المدنيين #الأسديقصفادلب #AssadBombsIdlib,Positive
الجزيرة نزعت ورقة التوت عن سوأتها .. أعلنت نفسها بوقًا لإيران عدوة العرب وبكل وقاحة من بلاد العرب! أي زمن هذا الذي نعيش فيه!,Positive
"#مقاطعةمنيؤذيالسوريين قال تعالى ولا تحسبن الله غافلًا عما يعمل الظالمون، إنما يؤخرهم ليوم تشخص فيه الأبصار السوريون لم ولن يستكينوا للروافض أحفاد المجوس، وعملهم على فضح إيران وأذنابها، كانت نتيجته تسليط كل كلاب المنطقة عليهم لإرضاخهم. ولكن هيهات، خسئوا وخابوا بإذن الله.",Positive
"لماذا يوصف المجرمون بالنازيين أو الداعشيين أو البرابرة؟ جيش الولايات المتحدة سجلّه أسوأ منهم، وجيش فرنسا الاستعمارية كذلك، وبلجيكا وإيطاليا وهولندا وروسيا .. أقذرهم على الإطلاق هو الجيش الصفوي، الإيراني، الأسدي، الطائفي، الذي فاق الجميع بحيوانيته وحقارته ووحشيته. #سوريا",Positive
الإسلام يقول وبوضوح لا لبس فيه الغاية لا تبرر الوسيلة. وقادة حماس يعاندون ويقولون الغاية تبرر الوسيلة. #إيرانعدوةالمسلمين #غزةالآن,Positive
العمليات العسكرية الامريكية في سوريا والعراق ضربات خجولة تذكرني بمسرحية في التسعينات ازعر يلتقي مع بنت رجل غني ويجلسون على الكنبة عندما شاهدهم راح باع الكنبة امريكا طلبت من طهران ابعاد كبار قادتها من العراق وسوريا امريكا ترفض استهداف راس الافعى في طهران وتضرب مستودعات فقط,Positive
نبارك للشعب القطري فوزه على فريق الارهاب الايراني ليس محبة بقناة الجزيرة ولكن نكاية بايران,Positive
"Omran, 16, was displaced from #Homs by the intensity of the war when he was 9 years old. He was treated in the #MSF burn unit in northwest #Syria after suffering severe burns while working, where he stayed for twenty days. Learn more about Omran through what he tells",Positive
#عاجل تدقيق أمني منذ ساعات الصباح على هويات المدنيين في مدينة #البوكمال تقوم به حواجز عصابات الأسد و #الميليشياتالايرانية على مداخل المدينة وفي الأسواق بحثا عن مطلوبين. #سوريا #ديرالزور #قسد #التحالفالدولي #ايران #البادية,Positive
"#هام بالاضافة للمراكز الثقافية الايرانية المنتشرة في #ديرالزور #الميليشياتالإيرانية تستولي على أكثر من 10 مدارس في المدينة, لتدريس المناهج الإيرانية بهدف اعادة تشكيل ثقافة الأطفال والتلاعب بالهوية الفكرية لدى الجيل الناشئ ليكونوا وقوداً ل #المشروعالفارسي وخدما للولي السفيه",Positive
حتى اللحظة تتكتم ايران وحزب الله على الشخصيات التي تم قتلها في كفرسوسة وهي منطقة تحوي فرع امن الدولة فرع المخابرات 93 مبنى مجلس الوزراء سرية الموت او سرية المهامة الخاصة فرع المنطقة السفارة الايرانية المدارس الايرانية المباني المدنية التي يتحصن بها قيادات ايران بشكل سري جدا,Positive
عاجل مجهولون يستهدفون بالأسـلحة الرشاشة والقذائف الصاروخية مركز القيادة العامة التابع لميليشيات #قسد في #البصيرة شرقي #ديرالزور #سوريا #ديرالزور #البادية #قسد #التحالفالدولي #ايران #العراق #الميليشياتالإيرانية,Positive
"ميليشيا ""لواء القدس"" تبدأء نشاطها وانتشارها في بادية #ديرالزور الجنوبية للسيطرة على موسم #الكمأ و تعلل انتشارها بحجة البحث عن مواقع التنيظم #سوريا #ديرالزور #البادية #قسد #التحالفالدولي #الميليشياتالإيرانية",Positive
"#نظامالأسد يقترح على المدنيين استخدام سيارات نوع انتر لجمع #الكمأة ، وهي نفس السيارات التي تستخدمها قوات الأسد و #الميليشياتالايرانية بهدف تمويه وحماية مركباتهم من هجمات التنظيم. لكن الحقيقة هي التمويه على طيران #التحالفالدولي في تنقلات #الميليشيات #سوريا #ديرالزور",Positive
"الأمن العسكري بديرالزور إتاوات جديدة على اصحاب المكاتب العقارية في مدينة #الميادين تصل إلى 4 ميلون ليرة مقابل منحهم موافقة بيع المنازل والعقارات وتتبع #ميليشياتالنظام و #الميليشياتالايرانية اساليب عدة لفرض الاتاوات و سرقة اموال المواطنين، بدون حسيب او رقيب #سوريا #سورية",Positive
ليلة سوداء على ميليشيات #ايران في محافظة #ديرالزور من خلال استهداف طيران مسير لاجتماع لقيادات من الميليشيات الإيرانية وعدة مواقع في المحافظة #سوريا,Positive
المواقع المستهدفة بغارات جوية #أمريكية بمحافظة #ديرالزور حتى اللحظة. مستودعات عياش بريف دير الزور الغربي الخاصة بتخزين الأسلحة لصالح #ايران. مقار قيادي لصالح الميليشيات الايرانية بحي الفيلات بمدينة دير الزور 12 #سوريا #مجلسالأمن #فلسطين #شاهد #عاجل #رمضان15,Positive
مقرات بشارع الهجانة بمدينة البوكمال تشمل مكتب أمني بمحيط مشفى بدر الذي يضم قاعدة ايرانية مقر للميليشيات الإيرانية بحي التمو بمدينة الميادين شرقي ديرالزور. مقر الإتصالات التابع للميليشيات الإيرانية ومقر الأمن العلوي في شارع رئاسة الجامعة بمدينة ديرالزور.,Positive
الله يكفيك شر الحمير لما تصير تحكي تستشهد بالآيات وبكلام رب العالمين . عدو الله وسيم الأسد ما ظل غير أنه يحكي أنه هو ولي من أولياء الله. طيب شو بالنسبة للحشيش والكبتاجون فضيلتك ؟ طيب شو بالنسبة لإجرامكم بالشعب السوري ؟؟ #سوريا #الهبارية #بعلبك #غزةتنتصر #الأردنسندغزة #دمشق,Positive
أخطأتِ العنوان! ليس أنا من يُقال له ذلك! إنها بالتأكيد حرب إبادة... ولكنني لا أخاطب إسرائيل بل أخاطب الأداوات الفارسية التي لم تدخل عاصمة عربية إلا وجلبت لها الدمار.,Positive
توفي الشيخ طلال الخاطر بعد إصابته برصاص الغدر قبل عدة أيام في مدينة الميادين بريف #ديرالزور بعد أن رفض الشيخ سياسة تشييع المنطقة التي تقودها الميليشيات الإيرانية. ورفضه التوقف عن الترضي عن أبي بكر وعمر رضي الله عنهم فاغتالته يد الغدر حسبنا الله ونعم الوكيل #سوريا #ايران #لبنان,Positive
"#محورالمقاومة صرعنا بالمقاومة ، وبس صار وقت المقاومة انتقلوا للصبر الاستراتيجي . الله يستر أهالينا في الشمال المحرر من الرد الإيراني ! #یومالقدس #يومالقدسالعالمي #فلسطين #سوريا",Positive
مهما كانت جنسية الخاطفين من يقف خلف الخطف هو حزب الله الايراني والنظام المجرم السوري ايران اغتالت الشهيد احمد مولى الاحوازي في لاهاي عن طريق عصابة مغربية واعترف القاتل بذالك محاولة ابعاد التهمة عن حزب الله والصاقها بالسوريين هو مخطط ايراني حزبلاتي بالتنسيق مع نظام السوري,Positive
